Symbol,Name,LastPrice,MarketCap,IPOyear,Sector,Industry
JSYN,Jensyn Acquistion Corp.,0.1886,21860157.4,2016,Public Utilities,Natural Gas Distribution
JSYNR,Jensyn Acquistion Corp.,9.02,0,2016,Public Utilities,Natural Gas Distribution
JSYNU,Jensyn Acquistion Corp.,0.1407,0,2016,Public Utilities,Natural Gas Distribution
JSYNW,Jensyn Acquistion Corp.,7.76,0,2016,Public Utilities,Natural Gas Distribution
JRSH,"Jerash Holdings (US), Inc.",18.77,87882000,2018,Consumer Non-Durables,Apparel
JBLU,JetBlue Airways Corporation,1.9,5940644129,2002,Transportation,Air Freight/Delivery Services
JTPY,JetPay Corporation,8.1,29276666.8,2011,Finance,Business Services
JCTCF,Jewett-Cameron Trading Company,0.49,36198802.8,n/a,Consumer Services,RETAIL: Building Materials
JMU,JMU Limited,69.56,8985960.55,2015,Technology,EDP Services
JBSS,"John B. Sanfilippo & Son, Inc.",81.39,789158269.6,1991,Consumer Non-Durables,Specialty Foods
JOUT,Johnson Outdoors Inc.,7.35,813690095.2,n/a,Consumer Non-Durables,Recreational Products/Toys
JNCE,"Jounce Therapeutics, Inc.",9.2,238753298.7,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
JNP,"Juniper Pharmaceuticals, Inc.",22.79,102129264.4,n/a,Health Care,Major Pharmaceuticals
KTWO,"K2M Group Holdings, Inc.",112.58,988986271,2014,Health Care,Medical/Dental Instruments
KALU,Kaiser Aluminum Corporation,13.87,1886946513,n/a,Capital Goods,Metal Fabrications
KALA,"Kala Pharmaceuticals, Inc.",8.27,340680488,2017,Health Care,Major Pharmaceuticals
KALV,"KalVista Pharmaceuticals, Inc.",5.15,89282051.65,2015,Health Care,Major Pharmaceuticals
KMDA,Kamada Ltd.,4.2,207377764.1,2013,Health Care,Major Pharmaceuticals
KNDI,"Kandi Technologies Group, Inc.",17.32,214239375,n/a,Capital Goods,Auto Manufacturing
KPTI,Karyopharm Therapeutics Inc.,9.83,1042954145,2013,Health Care,Major Pharmaceuticals
KAAC,Kayne Anderson Acquisition Corp.,10.35,463633326.2,2017,Finance,Business Services
KAACU,Kayne Anderson Acquisition Corp.,1.2,0,2017,Finance,Business Services
KAACW,Kayne Anderson Acquisition Corp.,4.99,0,2017,Finance,Business Services
KZIA,Kazia Therapeutics Limited,9.93,8658448.4,n/a,Capital Goods,Miscellaneous
KBLM,KBL Merger Corp. IV,0.38,41552690.73,2017,Finance,Business Services
KBLMR,KBL Merger Corp. IV,10.55,0,2017,Finance,Business Services
KBLMU,KBL Merger Corp. IV,0.25,0,2017,Finance,Business Services
KBLMW,KBL Merger Corp. IV,5.2,0,2017,Finance,Business Services
KBSF,KBS Fashion Group Limited,3.22,11810754.8,2013,Consumer Non-Durables,Apparel
KCAP,"KCAP Financial, Inc.",25.46,120332275.8,2006,n/a,n/a
KCAPL,"KCAP Financial, Inc.",14.75,0,n/a,n/a,n/a
KRNY,Kearny Financial,23.04,1510187202,n/a,Finance,Savings Institutions
KELYA,"Kelly Services, Inc.",29,893555642.9,n/a,Technology,Professional Services
KELYB,"Kelly Services, Inc.",6.95,1124701113,n/a,Technology,Professional Services
KMPH,"KemPharm, Inc.",8.55,105360908.9,2015,Health Care,Major Pharmaceuticals
KFFB,Kentucky First Federal Bancorp,5.11,72200603.25,n/a,Finance,Savings Institutions
KERX,"Keryx Biopharmaceuticals, Inc.",33.7832,615889311.2,n/a,Health Care,Major Pharmaceuticals
KEQU,Kewaunee Scientific Corporation,8.3616,92056922.74,n/a,Capital Goods,Medical Specialities
KTCC,Key Tronic Corporation,34.25,89968140.29,1983,Technology,Computer peripheral equipment
KFRC,"Kforce, Inc.",19.3,894418782.3,1995,Technology,Professional Services
KE,"Kimball Electronics, Inc.",16.37,515206725.7,n/a,Technology,Electrical Products
KBAL,"Kimball International, Inc.",10.2,607285894.9,n/a,Consumer Durables,Home Furnishings
KIN,"Kindred Biosciences, Inc.",1.35,287671212,2013,Health Care,Major Pharmaceuticals
KGJI,Kingold Jewelry Inc.,17.45,89253227.7,n/a,Miscellaneous,Business Services
KINS,"Kingstone Companies, Inc",7.6,186149218.7,n/a,Finance,Property-Casualty Insurers
KONE,Kingtone Wirelessinfo Solution Holding Ltd,17.36,5429250,2010,Technology,EDP Services
KNSA,"Kiniksa Pharmaceuticals, Ltd.",54.77,840931819.3,2018,Health Care,Major Pharmaceuticals
KNSL,"Kinsale Capital Group, Inc.",12.46,1154138196,2016,Finance,Property-Casualty Insurers
KIRK,"Kirkland&#39;s, Inc.",2.8,196303001.3,2002,Consumer Services,Other Specialty Stores
KTOV,Kitov Pharma Ltd.,0.8,20871821.6,2015,Health Care,Major Pharmaceuticals
KTOVW,Kitov Pharma Ltd.,115.93,0,2015,Health Care,Major Pharmaceuticals
KLAC,KLA-Tencor Corporation,73.11,18070250582,1980,Capital Goods,Electronic Components
KLXI,KLX Inc.,2.9,3709710188,n/a,Capital Goods,Aerospace
KONA,"Kona Grill, Inc.",3.5,38445331.9,2005,Consumer Services,Restaurants
KOPN,Kopin Corporation,16.8,267853372.5,1992,Technology,Semiconductors
KRNT,Kornit Digital Ltd.,2.23,575859043.2,2015,Capital Goods,Industrial Machinery/Components
KOSS,Koss Corporation,64.43,16463434.38,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
KWEB,KraneShares Trust KraneShares CSI China Internet ETF,11.4,219062000,n/a,n/a,n/a
KTOS,"Kratos Defense & Security Solutions, Inc.",12.68,1180049374,n/a,Capital Goods,Military/Government/Technical
KRYS,"Krystal Biotech, Inc.",23.68,130725918.2,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
KLIC,"Kulicke and Soffa Industries, Inc.",16.35,1636467968,n/a,Technology,Semiconductors
KURA,"Kura Oncology, Inc.",11.35,537192477.2,n/a,Health Care,Major Pharmaceuticals
KVHI,"KVH Industries, Inc.",24.3,198701465,1996,Technology,Radio And Television Broadcasting And Communications Equipment
FSTR,L.B. Foster Company,31.16,251877883.5,n/a,Basic Industries,Metal Fabrications
LJPC,La Jolla Pharmaceutical Company,17.31,814972319.2,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LSBK,"Lake Shore Bancorp, Inc.",20.95,104910959.3,n/a,Finance,Savings Institutions
LBAI,"Lakeland Bancorp, Inc.",51,994613380.1,n/a,Finance,Major Banks
LKFN,Lakeland Financial Corporation,14.3,1289870682,n/a,Finance,Major Banks
LAKE,"Lakeland Industries, Inc.",188.83,116061645.7,1986,Health Care,Industrial Specialties
LRCX,Lam Research Corporation,71.5,30976656060,1984,Technology,Industrial Machinery/Components
LAMR,Lamar Advertising Company,128.84,7039968293,1996,Consumer Services,Real Estate Investment Trusts
LANC,Lancaster Colony Corporation,10.14,3540299405,n/a,Consumer Non-Durables,Packaged Foods
LCA,"Landcadia Holdings, Inc.",11.46,316875000,2016,Finance,Business Services
LCAHU,"Landcadia Holdings, Inc.",0.785,0,2016,Finance,Business Services
LCAHW,"Landcadia Holdings, Inc.",14.35,0,2016,Finance,Business Services
LNDC,Landec Corporation,28.21,395549541.8,1996,Consumer Non-Durables,Packaged Foods
LARK,Landmark Bancorp Inc.,13.55,117013556.7,n/a,Finance,Major Banks
LMRK,Landmark Infrastructure Partners LP,23,381305821.1,2014,Consumer Services,Real Estate
LMRKN,Landmark Infrastructure Partners LP,23.53,0,n/a,Consumer Services,Real Estate
LMRKO,Landmark Infrastructure Partners LP,24.0499,0,n/a,Consumer Services,Real Estate
LMRKP,Landmark Infrastructure Partners LP,21.9,0,n/a,Consumer Services,Real Estate
LE,"Lands&#39; End, Inc.",113.05,703690143,n/a,Consumer Services,Clothing/Shoe/Accessory Stores
LSTR,"Landstar System, Inc.",14.45,4755786835,1993,Transportation,Trucking Freight/Courier Services
LNTH,"Lantheus Holdings, Inc.",2.99,553155204.7,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
LTRX,"Lantronix, Inc.",6.01,54562321.32,2000,Technology,Computer Communications Equipment
LSCC,Lattice Semiconductor Corporation,15.76,749859700.7,n/a,Technology,Semiconductors
LAUR,"Laureate Education, Inc.",24.35,3525462577,2017,Consumer Services,Other Consumer Services
LAWS,"Lawson Products, Inc.",15.75,216430957.3,n/a,Consumer Durables,Industrial Specialties
LAYN,Layne Christensen Company,8.75,315936951.8,1992,Basic Industries,Engineering & Construction
LAZY,"Lazydays Holdings, Inc.",19.65,74126570,n/a,Consumer Durables,Automotive Aftermarket
LCNB,LCNB Corporation,1.22,262369708.2,n/a,Finance,Major Banks
LBIX,Leading Brands Inc,8.23,3418942.64,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
LPTX,"LEAP THERAPEUTICS, INC.",6.34,120986604.6,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LGCY,Legacy Reserves LP,10.45,487506432.1,2007,Energy,Oil & Gas Production
LGCYO,Legacy Reserves LP,11.75,73150000,n/a,Energy,Oil & Gas Production
LGCYP,Legacy Reserves LP,43.57,23500000,n/a,Energy,Oil & Gas Production
LTXB,"LegacyTexas Financial Group, Inc.",29.72,2102904569,n/a,Finance,Savings Institutions
DDBI,Legg Mason Developed EX-US Diversified Core ETF,31.71,5944000,n/a,n/a,n/a
EDBI,Legg Mason Emerging Markets Diversified Core ETF,27.62,0,n/a,n/a,n/a
INFR,Legg Mason Global Infrastructure ETF,29.66,0,n/a,n/a,n/a
LVHD,Legg Mason Low Volatility High Dividend ETF,30.035,602096517,n/a,n/a,n/a
SQLV,Legg Mason Small-Cap Quality Value ETF,31.763,0,n/a,n/a,n/a
UDBI,Legg Mason US Diversified Core ETF,9.63,3303352,n/a,n/a,n/a
LACQ,Leisure Acquisition Corp.,9.9755,240750000,2017,Finance,Business Services
LACQU,Leisure Acquisition Corp.,0.65,0,2017,Finance,Business Services
LACQW,Leisure Acquisition Corp.,33.77,0,2017,Finance,Business Services
LMAT,"LeMaitre Vascular, Inc.",270.25,652178903.8,2006,Health Care,Medical/Dental Instruments
TREE,"LendingTree, Inc.",28.07,3375654645,n/a,Finance,Finance: Consumer Services
LEVL,"Level One Bancorp, Inc.",12.78,217455230.4,2018,Finance,Major Banks
LXRX,"Lexicon Pharmaceuticals, Inc.",14.94,1352531273,n/a,Health Care,Major Pharmaceuticals
LX,LexinFintech Holdings Ltd.,59.69,206172000,2017,Finance,Finance: Consumer Services
LGIH,"LGI Homes, Inc.",77.5,1349898065,2013,Capital Goods,Homebuilding
LHCG,LHC Group,2.22,2544603303,2005,Health Care,Medical/Nursing Services
LLIT,Lianluo Smart Limited,72.2,39044440.92,n/a,Health Care,Medical/Dental Instruments
LBRDA,Liberty Broadband Corporation,72.64,13093026187,n/a,Consumer Services,Television Services
LBRDK,Liberty Broadband Corporation,44.38,13172817482,n/a,Consumer Services,Television Services
LEXEA,"Liberty Expedia Holdings, Inc.",44.79,2541908880,n/a,Consumer Services,Other Consumer Services
LEXEB,"Liberty Expedia Holdings, Inc.",29.32,2565392040,n/a,Consumer Services,Other Consumer Services
LBTYA,Liberty Global plc,29.43,23403937150,n/a,Consumer Services,Television Services
LBTYB,Liberty Global plc,28.5,23491741826,n/a,Consumer Services,Television Services
LBTYK,Liberty Global plc,22.1,22749393206,n/a,Consumer Services,Television Services
LILA,Liberty Latin America Ltd.,22.1,3784334076,n/a,Consumer Services,Television Services
LILAK,Liberty Latin America Ltd.,25.75,3784334076,n/a,Consumer Services,Television Services
BATRA,Liberty Media Corporation,25.72,0,n/a,Consumer Services,Broadcasting
BATRK,Liberty Media Corporation,30.93,1310691431,n/a,Consumer Services,Broadcasting
FWONA,Liberty Media Corporation,32.22,0,n/a,Consumer Services,Broadcasting
FWONK,Liberty Media Corporation,46.11,7439513294,n/a,Consumer Services,Broadcasting
LSXMA,Liberty Media Corporation,45.84,0,n/a,Consumer Services,Broadcasting
LSXMB,Liberty Media Corporation,46.14,0,n/a,Consumer Services,Broadcasting
LSXMK,Liberty Media Corporation,10.8,15403975159,n/a,Consumer Services,Broadcasting
TAX,"Liberty Tax, Inc.",16.15,140648724,n/a,Miscellaneous,Multi-Sector Companies
LTRPA,"Liberty TripAdvisor Holdings, Inc.",16.4492,1212168951,n/a,Technology,EDP Services
LTRPB,"Liberty TripAdvisor Holdings, Inc.",54.55,1234625976,n/a,Technology,EDP Services
LPNT,"LifePoint Health, Inc.",11.2,2115398650,n/a,Health Care,Hospital/Nursing Management
LCUT,"Lifetime Brands, Inc.",5.19,230779516.8,1991,Capital Goods,Industrial Machinery/Components
LFVN,Lifevantage Corporation,6.07,74252556.69,n/a,Health Care,Major Pharmaceuticals
LWAY,"Lifeway Foods, Inc.",198.96,96378555.57,n/a,Consumer Non-Durables,Packaged Foods
LGND,Ligand Pharmaceuticals Incorporated,1.145,4238126544,n/a,Health Care,Major Pharmaceuticals
LTBR,Lightbridge Corporation,2.19,28798040.42,n/a,Consumer Services,Professional Services
LPTH,"LightPath Technologies, Inc.",5.02,56352081.36,1996,Technology,Semiconductors
LLEX,"Lilis Energy, Inc.",11.36,302120311.6,n/a,Energy,Oil & Gas Production
LMB,"Limbach Holdings, Inc.",5.04,85679948.64,n/a,Basic Industries,Engineering & Construction
LLNW,"Limelight Networks, Inc.",24.37,557732644.6,2007,Miscellaneous,Business Services
LMNR,Limoneira Co,1.83,354168040.2,n/a,Consumer Non-Durables,Farming/Seeds/Milling
LINC,Lincoln Educational Services Corporation,93,45166559.4,2005,Consumer Services,Other Consumer Services
LECO,"Lincoln Electric Holdings, Inc.",12.38,6096987465,n/a,Technology,Industrial Machinery/Components
LIND,Lindblad Expeditions Holdings Inc. ,2.4999,566958565.4,2013,Consumer Services,Transportation Services
LINDW,Lindblad Expeditions Holdings Inc. ,1.28,0,2013,Consumer Services,Transportation Services
LPCN,Lipocine Inc.,5.85,27218609.92,n/a,Health Care,Major Pharmaceuticals
LQDT,"Liquidity Services, Inc.",224.75,187795126.4,2006,Miscellaneous,Business Services
LFUS,"Littelfuse, Inc.",95.86,5611327631,n/a,Consumer Durables,Electrical Products
LIVN,LivaNova PLC,30.4,4643043997,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
LOB,"Live Oak Bancshares, Inc.",12.5442,1216107646,2015,Finance,Major Banks
LIVE,Live Ventures Incorporated,21.95,24613426.41,n/a,Finance,Finance/Investors Services
LPSN,"LivePerson, Inc.",5.45,1332757620,2000,Technology,Computer Software: Prepackaged Software
LIVX,"LiveXLive Media, Inc.",32.57,279284132.8,n/a,Consumer Services,Restaurants
LKQ,LKQ Corporation,0.4972,10087273493,n/a,Consumer Services,Motor Vehicles
LMFA,"LM Funding America, Inc.",0.06,3132360,2015,Finance,Finance: Consumer Services
LMFAW,"LM Funding America, Inc.",43.82,0,2015,Finance,Finance: Consumer Services
LOGI,Logitech International S.A.,106.85,7249982191,1997,Technology,Computer peripheral equipment
LOGM,"LogMein, Inc.",26.75,5577570000,2009,Technology,Computer Software: Prepackaged Software
CNCR,Loncar Cancer Immunotherapy ETF,7.33,66875000,n/a,n/a,n/a
LONE,Lonestar Resources US Inc.,11.55,180608465.9,n/a,Energy,Oil & Gas Production
LOOP,"Loop Industries, Inc.",38.95,390042449,n/a,Public Utilities,Telecommunications Equipment
LORL,"Loral Space and Communications, Inc.",173.71,1204830651,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
LOXO,"Loxo Oncology, Inc.",70.87,5224356391,2014,Health Care,Major Pharmaceuticals
LPLA,LPL Financial Holdings Inc.,2.02,6317081006,2010,Finance,Investment Bankers/Brokers/Service
LRAD,LRAD Corporation,5.67,65436461.76,n/a,Consumer Non-Durables,Consumer Electronics/Appliances
LYTS,LSI Industries Inc.,122.7,146712293.3,1985,Consumer Durables,Building Products
LULU,lululemon athletica inc.,61.1,16649271958,2007,Consumer Non-Durables,Apparel
LITE,Lumentum Holdings Inc.,29.51,3843341223,n/a,Consumer Durables,Telecommunications Equipment
LMNX,Luminex Corporation,3.08,1311664375,2000,Health Care,Medical/Dental Instruments
LUNA,Luna Innovations Incorporated,12.61,84156145.92,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch
LBC,Luther Burbank Corporation,10.8,713231372.8,2003,Finance,Major Banks
MBTF,M B T Financial Corp,10.525,248160931.2,n/a,Finance,Major Banks
MACQ,"M I Acquisitions, Inc.",11.17,25112102.7,2016,Finance,Business Services
MACQU,"M I Acquisitions, Inc.",1.2,0,2016,n/a,n/a
MACQW,"M I Acquisitions, Inc.",1.1,0,2016,Finance,Business Services
MBVX,"MabVax Therapeutics Holdings, Inc.",12.55,9858024,n/a,Health Care,Major Pharmaceuticals
MCBC,Macatawa Bank Corporation,15.68,426919938.8,n/a,Finance,Major Banks
MFNC,Mackinac Financial Corporation,24.16,133080362.2,n/a,Finance,Major Banks
MTSI,"MACOM Technology Solutions Holdings, Inc.",22.25,1563300463,2012,Technology,Semiconductors
MGNX,"MacroGenics, Inc.",281.06,938996235.5,2013,Health Care,Major Pharmaceuticals
MDGL,"Madrigal Pharmaceuticals, Inc.",5.319,4005309050,n/a,Health Care,Major Pharmaceuticals
MAGS,Magal Security Systems Ltd.,92.85,122524665,1993,Consumer Durables,Telecommunications Equipment
MGLN,"Magellan Health, Inc.",8.55,2286632735,n/a,Health Care,Hospital/Nursing Management
MGIC,Magic Software Enterprises Ltd.,8.45,380357317.8,1991,Technology,Computer Software: Prepackaged Software
CALL,magicJack VocalTec Ltd,0.465,136935849.7,n/a,Public Utilities,Telecommunications Equipment
MNGA,MagneGas Corporation,12.92,7311791.13,n/a,Technology,Industrial Machinery/Components
MGYR,"Magyar Bancorp, Inc.",8.85,75204038.32,n/a,Finance,Savings Institutions
MHLD,"Maiden Holdings, Ltd.",38.8,735596397.5,n/a,Finance,Property-Casualty Insurers
MMYT,MakeMyTrip Limited,44.32,3557096040,2010,Consumer Services,Transportation Services
MBUU,"Malibu Boats, Inc.",26.9,909674781,2014,Capital Goods,Marine Transportation
MLVF,"Malvern Bancorp, Inc.",8.6742,176805199.6,n/a,Finance,Banks
MAMS,"MAM Software Group, Inc.",37.67,109234504.2,n/a,Technology,Computer Software: Prepackaged Software
TUSK,"Mammoth Energy Services, Inc.",100.03,1684387530,2016,Energy,Oilfield Services/Equipment
RPIBC,Managed Portfolio Series,44.39,0,n/a,n/a,n/a
MANH,"Manhattan Associates, Inc.",7.25,2966154049,1998,Technology,Computer Software: Prepackaged Software
LOAN,"Manhattan Bridge Capital, Inc",11.81,58789771.5,n/a,Consumer Services,Real Estate Investment Trusts
MNTX,"Manitex International, Inc.",21.15,231328705.7,n/a,Technology,Industrial Machinery/Components
MTEX,"Mannatech, Incorporated",2.04,57512581.65,n/a,Consumer Durables,Specialty Chemicals
MNKD,MannKind Corporation,54.77,285651809.9,2004,Health Care,Major Pharmaceuticals
MANT,ManTech International Corporation,1.31,2165698745,2002,Consumer Services,Other Consumer Services
MARA,"Marathon Patent Group, Inc.",2.65,26957101.4,n/a,Miscellaneous,Multi-Sector Companies
MCHX,"Marchex, Inc.",3.85,116857434.3,2004,Miscellaneous,Business Services
MARPS,Marine Petroleum Trust,7.41,7700000,n/a,Energy,Oil & Gas Production
MRNS,"Marinus Pharmaceuticals, Inc.",212.45,300258424.1,2014,Health Care,Major Pharmaceuticals
MKTX,"MarketAxess Holdings, Inc.",30.85,7989491365,2004,Finance,Investment Bankers/Brokers/Service
MRLN,Marlin Business Services Corp.,139.44,383162306.2,2003,Finance,Major Banks
MAR,Marriott International,1.72,49271873629,n/a,Consumer Services,Hotels/Resorts
MBII,"Marrone Bio Innovations, Inc.",22.65,190007515.9,2013,Basic Industries,Agricultural Chemicals
MRTN,"Marten Transport, Ltd.",14.9,1236509751,1986,Transportation,Trucking Freight/Courier Services
MMLP,Martin Midstream Partners L.P.,22.2,581878331.3,2002,Energy,Oil Refining/Marketing
MRVL,Marvell Technology Group Ltd.,100.3,11094814280,2000,Technology,Semiconductors
MASI,Masimo Corporation,40.87,5194048138,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MTCH,"Match Group, Inc.",11.97,11317866796,2015,Technology,"Computer Software: Programming, Data Processing"
MTLS,Materialise NV,9.85,161000928.9,2014,Technology,Computer Software: Prepackaged Software
MPAC,Matlin & Partners Acquisition Corporation,10.4,92462166.7,2017,Finance,Business Services
MPACU,Matlin & Partners Acquisition Corporation,0.635,0,2017,Finance,Business Services
MPACW,Matlin & Partners Acquisition Corporation,18.85,0,2017,Finance,Business Services
MTRX,Matrix Service Company,16.46,505609271.1,1990,Basic Industries,Engineering & Construction
MAT,"Mattel, Inc.",2.7,5662514520,n/a,Consumer Non-Durables,Recreational Products/Toys
MATR,Mattersight Corporation,55.65,89695201.5,n/a,Technology,EDP Services
MATW,Matthews International Corporation,61.14,1788246304,1994,Capital Goods,Metal Fabrications
MXIM,"Maxim Integrated Products, Inc.",5.47,17099498430,1988,Technology,Semiconductors
MXWL,"Maxwell Technologies, Inc.",58.89,207863391.4,n/a,Miscellaneous,Industrial Machinery/Components
MZOR,Mazor Robotics Ltd.,51.12,988141280.5,n/a,Health Care,Medical/Dental Instruments
MBFI,MB Financial Inc.,25.49,4298046759,n/a,Finance,Major Banks
MBFIO,MB Financial Inc.,30.28,0,n/a,Finance,Major Banks
MCFT,"MCBC Holdings, Inc.",66.82,565741769.8,2015,Capital Goods,Marine Transportation
MGRC,McGrath RentCorp,4.65,1611665859,1984,Technology,Diversified Commercial Services
MDCA,MDC Partners Inc.,5.73,232198191.8,n/a,Technology,Advertising
